frame_idx,p_0,p_1,p_2,focus_score,focus_bucket
328,0.0009674814064055681,0.0006017707055434585,0.9984306693077087,0.7311602864347586,partial
329,0.0009764235001057386,0.0033535973634570837,0.995669960975647,0.7383933173950384,partial
330,0.0004959979560226202,0.006938362959772348,0.9925656318664551,0.7453436727006004,partial
331,0.0006570486002601683,0.014040141366422176,0.9853028059005737,0.751905367816856,focused
332,0.0007855978910811245,0.01333922054618597,0.9858751893043518,0.7583032848893697,focused
333,0.0008071681950241327,0.014859509654343128,0.984333336353302,0.7644840885330547,focused
334,0.0007226305897347629,0.016742929816246033,0.9825344681739807,0.770446687631107,focused
335,0.0010307228658348322,0.004796978086233139,0.9941722750663757,0.7765644755847417,focused
336,0.0012935871491208673,0.005401040427386761,0.9933053851127625,0.7824912671536945,focused
337,0.0009853087831288576,0.003342132782563567,0.9956725835800171,0.7883207214620905,focused
338,0.0008008712320588529,0.004240400157868862,0.9949586987495422,0.7939712478176348,focused
339,0.0008205176563933492,0.002513753715902567,0.9966657757759094,0.7995139403438958,focused
340,0.0008190826629288495,0.002414876129478216,0.9967660903930664,0.80490781076003,focused
341,0.0005319961346685886,0.0009285853011533618,0.9985394477844238,0.8102026780571073,focused
342,0.0004758289724122733,0.0007607359439134598,0.9987634420394897,0.8153588820641852,focused
343,0.0004796712310053408,0.0007663195137865841,0.9987540245056152,0.8203738318785774,focused
344,0.0005169462529011071,0.0007744593895040452,0.9987086057662964,0.8252504056487552,focused
345,0.0007411259575746953,0.0016247007297351956,0.9976341724395752,0.8299642488169184,focused
346,0.0009573334245942533,0.0018382291309535503,0.9972043633460999,0.8345374385434943,focused
347,0.0012509305961430073,0.0018177374731749296,0.9969313144683838,0.8389781076205831,focused
348,0.0005631440435536206,0.001124925329349935,0.9983119964599609,0.843335101189901,focused
349,0.0005656866123899817,0.00042465090518817306,0.9990096092224121,0.8475920287986166,focused
350,0.0004635595250874758,0.00039543103775940835,0.9991409778594971,0.8517361427802992,focused
351,0.0007694127270951867,0.0007364978082478046,0.998494029045105,0.8557492448978721,focused
352,0.00031904535717330873,0.0014719818718731403,0.9982089996337891,0.8596448143827586,focused
353,0.0003115858417004347,0.010663880966603756,0.9890244603157043,0.8631827076045749,focused
354,0.00044698617421090603,0.03155643492937088,0.9679965972900391,0.8660488489299468,focused
355,0.0002572125813458115,0.03784474357962608,0.9618980288505554,0.8686698497953652,focused
356,0.00021662679500877857,0.031616680324077606,0.968166708946228,0.871390596641158,focused
357,0.00021351812756620347,0.01964334025979042,0.980143129825592,0.8743644403801336,focused
358,0.00044629175681620836,0.0325097031891346,0.9670440554618835,0.8768987693283532,focused
359,0.0005004667327739298,0.027974409982562065,0.9715250730514526,0.8794863305798424,focused
360,0.0005386453703977168,0.04411020129919052,0.9553511738777161,0.8815608587093814,focused
361,0.0006063878536224365,0.024348683655261993,0.9750449657440186,0.884117186532359,focused
362,0.0005804207175970078,0.024891167879104614,0.974528431892395,0.8865894867912499,focused
363,7.041922799544409e-05,0.022383058443665504,0.9775465130805969,0.8890767114583543,focused
364,7.405478390865028e-05,0.021684570237994194,0.9782414436340332,0.8915149257486678,focused
365,6.805848533986136e-05,0.016332540661096573,0.9835994243621826,0.8940329812057677,focused
366,0.00022470642579719424,0.020015312358736992,0.9797599911689758,0.8963771908013991,focused
367,0.0002183419856010005,0.010449287481606007,0.9893324375152588,0.8989190569110936,focused
368,0.00024054496316239238,0.003568932879716158,0.9961905479431152,0.9015789509486496,focused
369,0.0001489283749833703,0.00040207154233939946,0.9994489550590515,0.9042552113578084,focused
370,0.00013860646868124604,0.0030414138454943895,0.9968199729919434,0.9067863996324631,focused
371,0.0004387105000205338,0.024516895413398743,0.9750443696975708,0.9086529174134241,focused
372,0.00014188821660354733,0.024347199127078056,0.9755109548568726,0.9104811539632266,focused
373,0.00023306389630306512,0.015070644207298756,0.9846962690353394,0.9125105701876768,focused
374,0.0001597751397639513,0.013197053223848343,0.9866431951522827,0.9145377307157992,focused
375,0.0004860387125518173,0.029297446832060814,0.9702164530754089,0.9160602683067395,focused
376,0.0006585576920770109,0.020762639120221138,0.9785787463188171,0.9177698393756836,focused
377,0.1458384245634079,0.010871266014873981,0.8432903289794922,0.9157331932471925,focused
378,0.3062323331832886,0.05116230994462967,0.6426053643226624,0.9082644984020829,focused
379,0.09060875326395035,0.2185693234205246,0.6908219456672668,0.9023185203627425,focused
380,0.08168729394674301,0.16801632940769196,0.750296413898468,0.8981614678669818,focused
381,0.32979074120521545,0.19465282559394836,0.4755564332008362,0.8866053109702032,focused
382,0.016179919242858887,0.03400592878460884,0.9498142004013062,0.8883337613757079,focused
383,0.07977703958749771,0.3832271695137024,0.5369958281517029,0.8787264071156385,focused
384,0.13678230345249176,0.46592333912849426,0.3972943425178528,0.8655616219918002,focused
385,0.2837177515029907,0.6127669811248779,0.10351527482271194,0.8447234245541857,focused
386,0.3615191876888275,0.4939005672931671,0.14458031952381134,0.8255779745282045,focused
387,0.4916454553604126,0.28662073612213135,0.22173386812210083,0.8090658256837481,focused
388,0.0863281711935997,0.8721359968185425,0.04153585806488991,0.7880776783565636,focused
389,0.17274996638298035,0.29219213128089905,0.5350579023361206,0.781158839275553,focused
390,0.058913495391607285,0.8021925687789917,0.13889390230178833,0.7635960707987602,focused
391,0.06559716165065765,0.6853083968162537,0.2490944266319275,0.7495269962825527,partial
392,0.42417287826538086,0.27577757835388184,0.3000495433807373,0.7372360116959605,partial
393,0.8653815388679504,0.0941237211227417,0.04049466550350189,0.7181835829442927,partial
394,0.908745527267456,0.06780441850423813,0.023450078442692757,0.6991860587292493,partial
395,0.36907249689102173,0.17432551085948944,0.45660194754600525,0.6925525834519995,partial
396,0.08192659169435501,0.17896850407123566,0.7391048669815063,0.6938255580931921,partial
397,0.07767777144908905,0.20164687931537628,0.7206753492355347,0.6945597670439486,partial
398,0.06342770159244537,0.2843683063983917,0.6522040367126465,0.6934015473706481,partial
399,0.38526731729507446,0.397024929523468,0.21770769357681274,0.6803936739230031,partial
400,0.7197967767715454,0.013999095186591148,0.26620420813560486,0.6690676411997692,partial
401,0.9985841512680054,0.0004225096490699798,0.000993371824733913,0.65079911517121,partial
402,0.9833295345306396,0.008865741081535816,0.00780472019687295,0.6332163996270311,partial
403,0.9618304371833801,0.024173801764845848,0.013995736837387085,0.616283778039649,partial
404,0.8746854662895203,0.09354081004858017,0.03177381679415703,0.6003003224113481,partial
405,0.9182888269424438,0.018564356490969658,0.06314684450626373,0.5856118323103598,partial
406,0.9951756000518799,0.001609491417184472,0.0032148670870810747,0.5696861566694039,partial
407,0.9960315823554993,0.0021263265516608953,0.0018421323038637638,0.5541584319615088,partial
408,0.9548347592353821,0.012563555501401424,0.03260171413421631,0.5398964360850458,partial
409,0.585481584072113,0.38821491599082947,0.026303501799702644,0.5258522102883345,partial
410,0.5918102860450745,0.39404675364494324,0.014142919331789017,0.5118594928175056,partial
411,0.7604714632034302,0.230330228805542,0.009198357351124287,0.4981141976343772,partial
412,0.42979440093040466,0.4970720708370209,0.07313350588083267,0.48649307826961324,partial
413,0.061393097043037415,0.6703697443008423,0.2682371437549591,0.4805248582627292,partial
414,0.0049779051914811134,0.798355758190155,0.19666635990142822,0.47276273269756974,partial
415,0.004984832834452391,0.8404861092567444,0.15452906489372253,0.4640606163162923,partial
416,0.00318740657530725,0.7346457242965698,0.2621668875217438,0.45853982168527563,partial
417,0.004188935272395611,0.6420731544494629,0.3537379205226898,0.4556740081866923,partial
418,0.006376951467245817,0.5371521711349487,0.45647087693214417,0.4556957986044422,partial
419,0.0065156021155416965,0.6480190753936768,0.3454653322696686,0.4526815407057495,partial
420,0.01389358937740326,0.2987782657146454,0.6873281598091125,0.4590979648446604,partial
421,0.009078838862478733,0.5826493501663208,0.408271849155426,0.4577081220383091,partial
422,0.007257605437189341,0.31316477060317993,0.679577648639679,0.46377515591083485,partial
423,0.6498083472251892,0.2961430251598358,0.05404861643910408,0.4525711621423981,partial
424,0.19442541897296906,0.7743681073188782,0.031206512823700905,0.4410489236481745,partial
425,0.7948244214057922,0.17575065791606903,0.029424916952848434,0.4297930435387251,partial
426,0.7184380292892456,0.00301599339582026,0.278546005487442,0.4256571853294767,partial
427,0.01731150969862938,0.40828996896743774,0.5743985176086426,0.4297245248826172,partial
428,0.016392232850193977,0.30074557662010193,0.6828622221946716,0.4366465885275483,partial
429,0.9644773006439209,0.01753116585314274,0.01799147203564644,0.4251984423509615,partial
430,0.4780012369155884,0.41123637557029724,0.11076237261295319,0.41660017148850137,partial
431,0.6303724646568298,0.3631168007850647,0.006510739214718342,0.4053862543973088,partial
432,0.7175242900848389,0.002583838766440749,0.2798919081687927,0.40195460490022916,partial
433,0.2163323611021042,0.008348784409463406,0.7753188610076904,0.41216427011786055,partial
434,0.8273379802703857,0.0038616862148046494,0.1688002645969391,0.4055094685889341,partial
435,0.9651442170143127,0.0008730138069950044,0.03398269787430763,0.3953500495059989,unfocused
436,0.780964732170105,0.005573016591370106,0.21346218883991241,0.39037631639101783,unfocused
437,0.8665693402290344,0.016724780201911926,0.11670590937137604,0.3828927847193645,unfocused
438,0.7801331281661987,0.030659757554531097,0.18920710682868958,0.37759643967195683,unfocused
439,0.5008134245872498,0.03285689651966095,0.4663296639919281,0.3800228543572639,unfocused
440,0.5492979288101196,0.030716953799128532,0.4199851155281067,0.38111562449050457,unfocused
441,0.11601530760526657,0.03261284902691841,0.8513718843460083,0.39397480664595524,unfocused
442,0.1720079481601715,0.5372159481048584,0.2907760739326477,0.3911528318729244,unfocused
443,0.0993453860282898,0.7030125856399536,0.197641983628273,0.3858612675513811,unfocused
444,0.08808594197034836,0.9016133546829224,0.010300759226083755,0.3755915457013571,unfocused
445,0.19741973280906677,0.7590115666389465,0.04356867074966431,0.36651236272547894,unfocused
446,0.0483214296400547,0.9158301949501038,0.0358484722673893,0.35747034125204424,unfocused
447,0.037883877754211426,0.9310998320579529,0.03101634792983532,0.34854343963717904,unfocused
448,0.008800050243735313,0.9864956140518188,0.004704280756413937,0.339141139755869,unfocused
